Score,Tags
21,<career>
1,<translation>
3,<plot><character-development><planning>
2,<genre><audience>
3,<resources><writer>
3,<technique><process><agent><submitting-work><queries>
2,<software><tools><organization>
9,<plot><character-development><planning><storyline><subplot>
1,<creative-writing><style><publishing><technique><structure>
6,<novel><description><showing-telling>
4,<plot><viewpoint><narrative>
18,<viewpoint><romance><young-adult><trends>
3,<style><novel><dialogue><formatting>
2,<fiction><publishing><fan-fiction>
4,<genre><terminology>
6,<creative-writing><publishing><career><writer><degree>
7,<fiction><translation><international>
6,<fiction><technique><short-story><planning><wordcount>
5,<plot><character-development><romance><young-adult>
3,<fiction><creative-writing><self-publishing><version-control>
2,<translation><footnotes>
7,<fiction><formatting><authorship><phrasing><copying>
17,<narrative><readers><showing-telling><tropes>
1,<scrivener>
2,<structure><non-fiction>
7,<fiction><creative-writing><characters><character-development><short-story>
4,<fiction><creative-writing><novel><technique><description>
6,<technique><structure><non-fiction><flow><sentence-structure>
7,<fiction><genre><trends>
10,<fiction><technique><foreshadowing>
2,<structure><non-fiction>
6,<dialogue><software><story><videogame><branching-narrative>
3,<structure><non-fiction>
2,<academic-writing><structure><non-fiction>
15,<fiction><technique><characters><showing-telling><self-preservation>
7,<fiction><storyline><foreshadowing>
4,<fiction><publishing><editing>
7,<characters><description><series>
6,<fiction><structure><storyline>
4,<publishing><novel><copyright><legal>
4,<fiction><novel><technique><flashback><feedback>
2,<punctuation><grammar><conventions>
2,<description><showing-telling><philosophy>
2,<script><conventions><comics>
3,<fiction><character-development><dialogue><science-fiction><narrative>
4,<creative-writing><style><technique><time-depiction>
5,<creative-writing><style><technique><research><tenses>
15,<novel><characters><character-development><fantasy><process>
17,<research><realism>
18,<fiction><style><dialogue><science-fiction><setting>
13,<fiction><technique><narrative><storytelling><timelines>
3,<academic-writing><resources><quotes><glossaries>
5,<fiction><characters><readers><morality>
3,<fiction><non-fiction><genre><process>
7,<novel><copyright><citations><legal>
0,<style><voice>
21,<creative-writing><technique><characters><cliches><videogame>
19,<novel><readers><fan-fiction><feedback>
14,<style><technique><dialogue><storyline>
3,<copyright><non-fiction><plagiarism>
9,<characters><character-development><conventions><morality>
24,<creative-writing><characters><character-development>
18,<fiction><novel><conventions><openings>
18,<fiction><novel><ideas><openings>
4,<academic-writing><structure><essay>
10,<characters><plot><character-development><planning><conventions>
4,<editing><resources><collaboration><children><sales>
5,<publishing><self-publishing><terminology>
4,<self-publishing><print-on-demand><amazon>
13,<fiction><technique><outline><subplot><plot>
3,<fiction><ending><stakes>
4,<fiction><creative-writing><novel><outline><subplot>
5,<fiction><characters><naming><process>
0,<short-story><getting-started>
15,<fiction><creative-writing><characters>
3,<short-story><conventions><horror><tropes><realism>
4,<novel><grammatical-person><pov>
37,<creative-writing><novel><characters><character-development><showing-telling>
6,<self-publishing><legal><ebook><kindle><amazon>
3,<academic-writing><letter><cover-letter>
6,<novel><technique><viewpoint><foreshadowing><subtext>
3,<fiction><writers-block><series><outline>
7,<character-development><antagonist><protagonist>
4,<publishing><copyright><legal><queries><comics>
5,<creative-writing><storyline><terminology><conventions><openings>
22,<creative-writing><writers-block>
9,<fiction><readers><showing-telling><motivation><antagonist>
49,<fiction><technique><characters><readers><showing-telling>
5,<structure><queries>
5,<technique><viewpoint><narrative><tenses><young-adult>
4,<fiction><plot><character-development><resources><terminology>
11,<characters><showing-telling><feedback>
2,<grammatical-person><terminology><perspective><storytelling>
0,<fiction><description><showing-telling>
3,<translation><showing-telling><multilingual><international>
6,<style><academic-writing><essay><conventions>
7,<copyright><self-publishing><legal><marketing><terminology>
22,<creative-writing><technical-writing><resources><grammar><sentence-structure>
8,<novel><pacing><rhythm>
9,<fiction><novel>
3,<characters><description><showing-telling><writer>
18,<characters><naming><readers><conventions>
2,<creative-writing>
3,<creative-writing><style><technique><formatting><structure>
11,<creative-writing><technique><characters><character-development><antagonist>
5,<publishing><young-author>
3,<academic-writing><conventions><openings>
5,<poetry><conventions><rules><rhythm>
1,<formatting><book><wordcount><pages>
5,<style><academic-writing><resources>
19,<creative-writing><editing><psychology-of-writing>
10,<creative-writing><story><videogame><branching-narrative>
3,<fantasy><terminology><tropes>
7,<technique><formatting>
4,<style><academic-writing><essay>
3,<creative-writing><poetry><process>
21,<style><plot><narrative>
1,<creative-writing><characters>
6,<fiction><viewpoint><narrative>
21,<fiction><science-fiction><book-length><first-draft>
11,<fiction><character-development><antagonist><thriller>
4,<dialogue><grammatical-person><memoir>
10,<fiction><creative-writing><openings><pacing><chapters>
14,<plot>
4,<copyright><legal><screenwriting>
7,<creative-writing><subplot>
4,<publishing><non-fiction><publisher><submitting-work>
5,<dialogue><scrivener>
3,<dialogue><screenwriting>
5,<style><technique><genre>
3,<story>
7,<creative-writing><style><technique>
3,<citations><mla>
2,<academic-writing><copyright><legal><copying>
6,<creative-writing>
6,<technical-writing><academic-writing><word-choice>
3,<poetry><terminology>
1,<creative-writing><plot>
14,<technical-writing><software-documentation>
5,<fiction><creative-writing><plot><fantasy>
2,<fiction><creative-writing><plot>
6,<publishing><technique><editing><process><first-draft>
2,<novel><horror>
6,<publishing><self-publishing><kindle>
4,<copyright><legal><social-media>
3,<fiction><style>
3,<storyline>
6,<videogame>
11,<publishing><editing><journalism>
3,<citations><scientific-publishing>
4,<fiction><style><characters><grammatical-person><pov>
13,<world-building><storytelling>
3,<ebook><amazon>
14,<creative-writing><short-story><ending>
4,<fiction>
0,<email>
3,<editing><copyright><legal>
6,<fiction><style><scene>
3,<creative-writing><technique>
2,<plot><storyline><story><storytelling>
23,<fiction><character-development><fantasy>
7,<fiction><deus-ex-machina>
2,<dialogue>
33,<writers-block><psychology-of-writing>
8,<fiction><novel><chapters>
8,<technique><third-person>
17,<plot><character-development>
8,<fiction><dialogue><exposition>
6,<fiction><poetry>
13,<character-development>
36,<creative-writing><naming><constructed-language>
3,<character-development><storyline>
0,<plot><subplot><twist>
8,<creative-writing><characters><plot><character-development>
8,<fantasy><copyright><copying>
4,<fiction><creative-writing>
4,<style>
4,<latex><table-of-contents>
6,<publishing><novel><legal>
11,<fiction><writer>
5,<description><essay><showing-telling>
-4,<fiction><storyline>
6,<science-fiction><grammar>
13,<short-story><writers-block><process>
4,<creative-writing><technical-writing><genre><rules>
13,<getting-started><nanowrimo><breaking-bad-writing-habits><psychology-of-writing>
5,<citations><apa>
9,<fiction><creative-writing><structure>
12,<creative-writing><organization><getting-started>
21,<fiction><novel><storyline>
25,<technique><genre><humor><horror>
5,<technique><novel><horror><monsters>
12,<technical-writing><marketing><copywriting><headlines>
6,<fiction><historical>
9,<style><technical-writing><formatting>
4,<technique>
5,<technique><plot><planning><science-fiction>
6,<creative-writing><description>
16,<characters><character-development>
6,<publishing><copywriting>
7,<fiction><technique><structure><storytelling>
18,<creative-writing><style><description>
14,<fiction><technique><character-development>
6,<creative-writing><description>
9,<technique>
1,<creative-writing><novel><characters><mystery>
4,<style><wordcount><journalism><article>
8,<fiction><characters>
20,<creative-writing><character-development><readers>
6,<creative-writing><organization><psychology-of-writing>
4,<creative-writing>
8,<plot><planning><story>
9,<fiction><description><scene>
8,<fiction><characters><fantasy><narrative>
23,<criticism><feedback><beta-readers>
3,<science-fiction><narrative><concept><internal-logic>
3,<creative-writing><technique><autobiography><breaking-the-fourth-wall>
5,<fiction><creative-writing><legal><naming><story>
25,<feedback><beta-readers>
2,<creative-writing><research>
11,<creative-writing><fiction><writers-block><psychology-of-writing>
2,<science-fiction><young-author>
6,<resources><vocabulary>
3,<publishing><self-publishing><electronic-publishing>
4,<plot><character-development><story><theme><creative-non-fiction>
17,<fiction><creative-writing>
19,<fiction><creative-writing>
18,<fantasy><science-fiction><readers>
1,<writers-block>
8,<structure><planning><world-building><pacing><flow>
-4,<word-choice><email><timelines>
13,<editing><tools>
8,<software><organization><version-control><versioning>
6,<novel><grammatical-person><young-adult>
10,<creative-writing><technique><ideas><psychology-of-writing>
14,<creative-writing><ideas><theme>
6,<fiction><creative-writing><copyright><story><plagiarism>
3,<academic-writing><self-publishing><scientific-publishing>
6,<fiction><tropes><resurrections>
36,<word-choice><viewpoint><narrator>
18,<fiction><character-development><research><exposition>
5,<poetry><children><rhythm><prose>
5,<pov><branching-narrative>
6,<creative-writing><structure><short-story>
7,<academic-writing><word-choice><examples>
4,<technique><naming>
12,<fiction><technique><plot><structure><narrative>
25,<fiction><creative-writing><world-building><setting>
6,<creative-writing><openings>
4,<style><academic-writing><grammar><grammatical-person>
1,<tools>
39,<creative-writing><description><setting>
9,<formatting><screenwriting>
8,<novel><screenwriting>
6,<style><technical-writing>
6,<organization><setting><revision>
1,<fiction>
14,<creative-writing><fiction><style><technique><tropes>
17,<style><novel>
5,<copyright><legal>
7,<mystery><goal><branching-narrative>
6,<language>
7,<legal><young-adult><sex>
5,<technical-writing><tools><ebook><collaboration><writing-groups>
3,<creative-writing><characters><tropes>
4,<creative-writing><plot>
24,<fiction><style><science-fiction><science>
1,<fiction><creative-writing><style>
60,<creative-writing><storyline><conflict>
3,<character-development><world-building>
16,<fiction><characters><fantasy>
13,<proofreading><first-draft>
4,<dialogue><formatting><screenwriting>
8,<creative-writing><genre>
3,<characters><character-development>
1,<creative-writing>
-4,<creative-writing><technique>
3,<fiction><style><technique><voice>
17,<technique>
4,<fiction><copyright><legal>
7,<character-development>
5,<style><poetry>
13,<writers-block><philosophy>
4,<creative-writing>
17,<science-fiction><world-building><plagiarism>
7,<creative-writing><poetry><lyrics>
5,<journalism>
2,<creative-writing><storyline>
12,<fiction><storyline><backstory>
19,<fiction><creative-writing><language>
9,<fiction><perspective>
3,<fiction><creative-writing><dialogue><editing>
9,<beta-readers>
3,<creative-writing><word-choice><writers-block>
12,<fiction><world-building>
-1,<fiction><technique><flash-fiction><writing-competitions>
14,<creative-writing><word-choice><vocabulary><profanity>
1,<academic-writing><copyright><plagiarism>
0,<creative-writing><horror>
5,<fiction><story>
-1,<academic-writing>
8,<description>
1,<technique><originality>
1,<fiction>
4,<fiction><structure><twist>
20,<creative-writing><technique>
2,<magazines>
11,<style><structure>
7,<creative-writing><plot>
4,<style><academic-writing>
9,<fantasy><resources><planning>
25,<characters>
4,<style><viewpoint><perspective>
6,<creative-writing><character-development>
-2,<creative-writing><characters><plot><tropes>
7,<marketing>
-10,<creative-writing><technique>
4,<crime>
9,<fiction><creative-writing><technique><characters>
30,<dialogue><language>
3,<tenses>
6,<antagonist><originality>
9,<creative-writing><character-development><dialogue>
2,<untagged>
10,<creative-writing><novel><book><originality>
5,<self-publishing><legal><non-fiction><ebook>
7,<fiction><creative-writing><fantasy><short-story><science-fiction>
5,<creative-writing><description><horror><thriller>
7,<creative-writing><publishing>
5,<character-development><protagonist><goal><reader-engagement>
0,<phrasing>
9,<creative-writing><characters><character-development>
23,<career><jobs><writer>
6,<style><word-choice>
12,<fiction><style>
0,<creative-writing><plot>
5,<fiction>
4,<novel>
6,<fiction><style><fantasy><openings><prologues>
8,<copyright><self-publishing>
12,<characters>
12,<novel><science-fiction><research>
5,<academic-writing><citations>
5,<creative-writing><plot><crime>
6,<creative-writing><characters><character-development><child-characters>
11,<self-publishing><marketing>
10,<style><dialogue><word-choice><language><child-characters>
11,<technique><story><scene>
3,<character-development>
5,<technique><character-development><showing-telling><backstory>
-1,<creative-writing><book><vocabulary>
17,<editing><structure><punctuation>
8,<creative-writing><character-development>
1,<research><email><letter>
17,<fiction><editing><process><psychology-of-writing>
3,<style><viewpoint><grammatical-person><perspective>
6,<screenwriting><agent>
2,<style>
11,<technique><writers-block><openings>
6,<clarity>
2,<creative-writing><writers-block><ideas>
2,<fiction><time-depiction><internal-logic>
16,<characters><naming>
10,<characters><plot><setting>
0,<fiction><creative-writing><technique><character-development>
5,<style><technical-writing><academic-writing>
7,<non-fiction><clarity>
3,<creative-writing><breaking-bad-writing-habits>
14,<fiction><creative-writing><publishing><submitting-work><magazines>
5,<academic-writing><research>
9,<fiction><fantasy><time-depiction><realism>
4,<cover-letter>
5,<poetry><language><rules><haiku>
15,<novel><description>
7,<technical-writing><academic-writing><legal>
6,<sentence-structure>
6,<technique><websites>
2,<readers><reader-engagement>
15,<creative-writing><naming><translation><language>
15,<fiction><novel><agent><publisher>
5,<word-choice><business-writing><websites><resume>
2,<character-development><research>
9,<erotica><sex>
4,<characters><copyright>
4,<novel><marketing><audience>
13,<creative-writing><technique><metaphor>
27,<readers><theme>
7,<editing><legal><journalism><magazines>
6,<dialogue><videogame>
5,<showing-telling><realism>
7,<characters><fantasy><conflict>
6,<creative-writing>
5,<creative-writing><character-development><short-story><storyline><dramatic-writing>
5,<citations><apa>
3,<formatting><book>
7,<style><editing><tenses>
5,<description>
8,<pov>
61,<creative-writing><world-building><gender>
6,<style><genre><voice>
4,<research><sex>
5,<characters>
6,<creative-writing>
8,<plot><ending>
24,<characters>
6,<character-development><revision><archetypes>
10,<publishing><agent><submitting-work><children><artwork>
6,<creative-writing><fiction><editing>
4,<characters>
3,<technical-writing><academic-writing><article>
2,<contracts>
28,<technical-writing>
6,<copyright><poetry><translation>
3,<style><copywriting>
0,<dialogue>
10,<fiction><language>
15,<creative-writing><technique>
9,<science-fiction><language><setting>
85,<realism><historical-fiction>
9,<creative-writing><fiction><technique><characters><character-development>
10,<fiction><characters><character-development>
5,<technical-writing><scrivener><programming>
0,<fiction><style><technique><dialogue><grammatical-person>
3,<creative-commons>
8,<science-fiction><genre><mystery>
2,<characters><apa>
0,<characters><research>
33,<research>
14,<science-fiction><conventions>
1,<dialogue><historical>
5,<technique><fan-fiction><infodump>
3,<academic-writing><structure>
0,<characters><plot><character-development><subplot>
1,<legal><non-fiction>
3,<pov>
19,<novel><science-fiction><prologues>
7,<fiction><novel><mystery><crime><thriller>
1,<publishing><technical-writing><academic-writing><plagiarism><ethics>
2,<fiction><creative-writing><novel><plot>
1,<technique><characters><character-development><planning><antagonist>
3,<poetry><writing-competitions>
6,<technical-writing><software><tools>
15,<creative-writing><process>
3,<creative-writing><publishing>
0,<characters><character-development><planning>
13,<plot><realism><action>
2,<fantasy><science-fiction><book-rec>
8,<technical-writing><dita><standards>
6,<legal><non-fiction><book><autobiography>
5,<academic-writing><resources>
5,<tenses><style>
3,<dialogue><narrative><openings><sentence-structure>
3,<fantasy><self-publishing><ebook><artwork>
2,<genre>
6,<naming>
11,<originality>
4,<fiction><creative-writing><short-story><story>
2,<characters>
1,<creative-writing>
10,<fiction><twist>
12,<creative-writing><characters>
5,<creative-writing>
3,<creative-writing><style>
14,<creative-writing><software><ideas><videogame>
4,<scapple>
2,<style><technical-writing><tools><trends>
5,<publishing><self-publishing>
16,<language><terminology>
4,<technique><novel><editing>
7,<characters><character-development><fantasy>
16,<creative-writing><novel><writers-block><process>
2,<creative-writing>
8,<technique><outline><dramatic-writing>
16,<fiction><technique><plot>
8,<character-development><research><historical-fiction>
4,<setting>
2,<creative-writing><style>
3,<characters><naming>
4,<creative-writing><style>
5,<copyright><self-publishing><short-story>
12,<publishing><plot>
2,<apa>
6,<character-development><science-fiction>
11,<creative-writing><fiction><technique>
22,<ending>
4,<creative-writing><style><setting>
4,<story><videogame><ending>
0,<creative-writing>
41,<pacing>
2,<creative-writing>
7,<career>
3,<character-development>
-1,<scapple>
2,<academic-writing><citations><mla>
6,<novel><plot><planning>
3,<dialogue><pov>
1,<publishing><copyright>
11,<fiction><style><characters><viewpoint><narrative>
2,<voice>
5,<story><erotica>
13,<fiction><genre><readers><series>
12,<character-development>
-6,<grammar><rules>
3,<fiction><magazines><cover-letter>
10,<fiction><technique><fantasy><sequel>
3,<creative-writing><fiction><technique><plot><fantasy>
9,<characters><genre><story>
5,<technique>
5,<structure><story>
3,<creative-writing><word-choice>
3,<creative-writing><style><technique><structure>
7,<characters><realism>
1,<character-development><science-fiction>
1,<technique><genre>
1,<poetry>
10,<publishing>
47,<creative-writing><fiction><character-development><fantasy>
3,<publishing>
2,<description><getting-started>
7,<characters>
4,<process><collaboration><conventions><authorship>
3,<fiction><technique><characters><description>
3,<grammar><punctuation>
3,<editing><rhythm>
24,<creative-writing><characters><technique><tropes>
7,<dialogue><language><middle-grade>
1,<creative-writing><fiction><websites>
2,<creative-writing><time-depiction>
3,<creative-writing><short-story><horror>
2,<formatting><scrivener>
6,<characters>
4,<fantasy><antagonist><ending><protagonist>
8,<creative-writing>
4,<queries>
2,<creative-writing><novel><writers-block>
5,<formatting><introduction><attention>
5,<creative-writing><fiction><fantasy><world-building>
14,<plot>
3,<romance><ending>
15,<characters><novel><child-characters><backstory>
1,<creative-writing>
20,<genre><process>
4,<technique><dialogue>
8,<creative-writing><characters><character-development><planning><voice>
-1,<ghostwriter>
0,<plot><storyline><backstory>
12,<technique><fantasy><language><perspective>
2,<self-publishing><book>
2,<creative-writing><novel>
2,<acronyms>
3,<technique><technical-writing><science>
4,<style><tenses>
5,<style><fantasy><planning><openings><prologues>
4,<fiction><copyright><short-story>
0,<publishing><ebook>
4,<characters><character-development>
6,<self-publishing><marketing><money>
1,<academic-writing><software><plagiarism>
7,<fiction><technique><pov>
23,<creative-writing><fiction><science-fiction>
4,<email><jobs>
5,<creative-writing><novel><technology>
5,<novel><characters><plot><romance>
5,<screenwriting>
5,<academic-writing><punctuation><sentence-structure>
6,<creative-writing><thriller>
7,<screenwriting><3-acts>
2,<humor><copying>
7,<language>
2,<character-development><comics>
12,<creative-writing><fiction><technique><character-development>
16,<creative-writing><novel>
1,<creative-writing><fiction><novel><characters><viewpoint>
4,<publisher><reviews>
1,<legal>
2,<formatting><academic-writing><scientific-publishing>
5,<structure>
-2,<fiction><novel><tenses><grammatical-person>
3,<software>
2,<style>
4,<creative-writing><fiction><novel><characters>
11,<characters><feedback><tropes>
6,<characters><plot><character-development>
8,<characters><character-development><dialogue>
19,<translation><language>
4,<publishing><storyline><writers-block><ideas><titles>
0,<technique><sex>
8,<creative-writing><characters><structure><storyline><narrative>
1,<character-development>
4,<creative-writing><time-management>
6,<organization><process>
4,<creative-writing><fiction><technique>
3,<creative-writing><fantasy><exposition>
1,<narrative><grammatical-person>
16,<fiction><research><sex>
0,<creative-writing><fiction><plot><narrative>
10,<fiction><collaboration>
5,<email><cover-letter>
5,<translation><language><grammar><gender>
0,<creative-writing><language><fan-fiction>
-1,<script>
3,<style><academic-writing><scientific-publishing><table-of-contents>
5,<children><young-adult>
1,<fiction><editing><wordcount><romance><first-draft>
4,<language>
2,<fiction><legal>
14,<storyline><world-building>
3,<screenwriting><script>
1,<academic-writing><article>
2,<editing><websites><copywriting>
5,<characters><software>
14,<character-development><pov><voice>
2,<creative-writing><fiction><plot>
5,<characters><character-development><series>
1,<creative-writing><grammar>
1,<fiction><style><grammar>
29,<creative-writing>
1,<technical-writing><software-documentation><jobs>
4,<creative-writing><structure><flashback>
5,<novel><storyline>
-5,<dialogue><word-choice><acronyms>
0,<copyright>
0,<story><videogame><branching-narrative>
4,<creative-writing><fiction><copyright><plagiarism>
0,<publishing><academic-writing><copyright>
3,<videogame><sex>
0,<fiction><vocabulary><sentence-structure>
12,<style><plot>
41,<playwriting>
4,<structure><pacing><attention>
2,<fiction><word-choice><language>
2,<characters>
6,<creative-writing><publisher><first-time-author>
3,<fiction><formatting><flashback>
1,<mla>
8,<publishing><pseudonym>
11,<characters><character-development><research>
5,<journalism>
11,<fiction><narrative><pov><prologues><first-time-author>
13,<characters><character-development><pov>
2,<essay>
57,<style><technique><characters><plot>
1,<essay>
15,<technique><characters><novel><structure>
14,<science-fiction><ending>
7,<character-development><world-building><first-draft>
11,<creative-writing><technique><storyline>
10,<style><word-choice>
1,<humor>
1,<technical-writing>
0,<description><essay><narrative>
4,<fiction><prologues>
3,<screenwriting><software>
1,<legal><trademark>
5,<characters>
0,<fiction><publishing><novel>
0,<fiction><plot><fantasy><comedy><monsters>
1,<fiction><novel>
1,<style>
0,<characters>
3,<characters><dialogue><style>
0,<creative-writing>
3,<fiction><narrative><prose>
3,<copyright>
0,<characters><science-fiction>
1,<novel><description><narrative>
0,<novel><story>
1,<creative-writing><fantasy>
11,<technique><characters><character-development>
4,<fiction><novel><comics>
1,<copyright><legal>
4,<short-story><showing-telling><young-author>
1,<publishing><self-publishing><electronic-publishing>
0,<fantasy><resources><inspiration>
3,<creative-writing>
6,<creative-writing><technique><young-author>
2,<naming><humor>
4,<creative-writing><fiction><novel>
2,<business-writing>
4,<creative-writing>
5,<characters><morality>
3,<mystery><protagonist>
2,<copyright><legal>
9,<plot><subplot>
1,<word-choice>
4,<creative-writing>
7,<creative-writing><language>
1,<academic-writing>
7,<creative-writing><style><dialogue>
5,<technique><characters><planning>
0,<poetry><grammar>
0,<fiction><animal-fiction>
1,<novel><book>
4,<creative-writing><fiction><dialogue><language><historical-fiction>
0,<publishing><comics>
13,<fantasy><deus-ex-machina>
0,<fantasy><viewpoint><grammatical-person>
19,<fiction><style><viewpoint><grammatical-person>
1,<creative-writing>
15,<creative-writing><fiction><setting>
0,<creative-writing><ethics>
9,<creative-writing><characters><character-development><emotions>
1,<creative-writing><technique><character-development><tropes><protagonist>
2,<creative-writing>
0,<characters><plot>
3,<creative-writing>
4,<fiction><technique><fantasy>
1,<copywriting>
35,<fiction><character-development><perspective><pov>
-3,<characters><world-building><motivation>
45,<creative-writing><series>
1,<creative-writing>
7,<characters><plot><fantasy><videogame>
4,<fiction><perspective><gender>
0,<fiction><characters><novel><perspective><pov>
2,<genre>
5,<creative-writing><science><horror>
3,<genre>
1,<creative-writing><style><publishing><formatting><poetry>
8,<fiction><perspective>
13,<publishing><fan-fiction>
7,<creative-writing><poetry><blog>
1,<software><tools><writers-block>
1,<resources>
3,<creative-writing><editing>
5,<fiction><fantasy><time-depiction><timelines>
20,<fiction><style><fantasy><description>
2,<narrator>
4,<plot><conflict>
2,<software><mobile>
1,<characters><screenwriting>
0,<creative-writing><publishing><novel><young-author>
0,<technique><plot><planning><storytelling>
1,<creative-writing><world-building>
14,<children><book-length><middle-grade>
3,<children><book-length>
4,<creative-writing><grammatical-person>
2,<creative-writing><dialogue><word-choice>
2,<fiction><naming>
34,<creative-writing><technique><emotions><psychology-of-writing>
2,<citations><journalism><ap-style>
12,<creative-writing>
13,<creative-writing><fantasy><pacing>
2,<fiction><screenwriting><prose><numerals>
3,<fiction><structure>
5,<fiction><technique><characters><plot>
0,<academic-writing>
0,<creative-writing>
0,<description><science-fiction><vocabulary>
2,<plot><videogame>
5,<novel><character-development><readers><middle-grade>
14,<structure>
2,<characters><screenwriting><script><scriptwriting>
5,<creative-writing><style><characters><technique><pov>
1,<infodump>
0,<fantasy><description><naming><language>
1,<copyright><plagiarism><outline>
11,<publishing><marketing><genre><readers><agent>
1,<academic-writing><passive-voice>
0,<genre><story><videogame><flow>
1,<fiction><character-development>
29,<creative-writing><style><characters>
5,<publishing><legal>
4,<legal><non-fiction>
2,<character-development><screenwriting><scene><playwriting>
3,<business-writing>
0,<creative-writing><exercises>
15,<characters>
3,<academic-writing><citations>
0,<novel><book><romance>
21,<style><characters><plot><description>
7,<historical-fiction><alternative-history>
1,<creative-writing><style><translation><language>
6,<fiction><technique>
12,<fiction><characters><naming><narrator><third-person>
1,<creative-writing><copyright><legal><copying>
7,<creative-writing><punctuation>
8,<character-development><planning><plot>
17,<style><technique><description>
2,<research><scrivener>
6,<creative-writing><structure><short-story><pov>
1,<creative-writing><pov>
22,<characters><plot><gender>
7,<pseudonym>
5,<characters><plot>
5,<characters><character-development>
4,<criticism><exposition>
2,<creative-writing><phrasing>
1,<creative-writing><style><grammatical-person>
4,<creative-writing><fiction><style><technique>
1,<creative-writing><characters><viewpoint><grammatical-person>
10,<characters><character-development>
1,<style><academic-writing>
4,<characters>
1,<fiction><description>
1,<fiction><fantasy>
1,<publishing>
7,<fiction><characters><description><sex>
1,<creative-writing><fiction><magazines>
2,<fiction><characters><dialogue><flow>
1,<fiction><science-fiction>
1,<fiction><characters><archetypes>
5,<academic-writing><software><version-control><microsoft-word>
1,<fantasy><word-choice><language>
1,<style><plot><story><videogame>
1,<characters><character-development>
2,<style>
3,<book><collaboration><authorship><freelance>
21,<characters><plot><description><flow>
7,<word-choice><language>
27,<characters><world-building>
5,<creative-writing><fiction><style><fantasy><dark-fantasy>
6,<characters><character-development>
2,<self-publishing>
3,<grammatical-person><pov><third-person>
0,<selling>
0,<grammatical-person><motivation><exposition><conflict>
-3,<fiction><characters><plot><romance>
13,<characters><plot><character-development>
4,<science-fiction><script><anthologies>
0,<fiction><characters><description><young-adult><thriller>
1,<style><horror>
34,<fiction><plot>
1,<academic-writing><essay>
0,<academic-writing><essay>
24,<creative-writing><erotica><sex>
47,<creative-writing><children><young-author>
0,<characters><character-development>
2,<fiction><fantasy><scene><openings><action>
2,<screenwriting><getting-started>
5,<fiction><plot><planning><antagonist>
8,<creative-writing><fiction><style><novel><plot>
0,<creative-writing><word-choice><email>
3,<fiction><characters><exposition>
13,<characters><plot><character-development><romance>
3,<creative-writing>
0,<creative-writing><characters>
7,<creative-writing><fiction><publishing>
3,<dialogue>
3,<brainstorming><storytelling>
17,<characters><videogame>
43,<fiction><characters><third-person>
3,<characters><plot><character-development><videogame>
9,<creative-writing><screenwriting>
2,<plot><character-development><fantasy><science-fiction>
3,<novel><book>
4,<creative-writing><fiction><fan-fiction>
5,<creative-writing><fiction>
0,<creative-writing><copyright>
1,<creative-writing><technique><artwork>
1,<fan-fiction>
-2,<characters><character-development>
18,<creative-writing><story>
0,<structure><citations><non-fiction><resources>
2,<creative-writing>
2,<characters><character-development>
1,<characters><plot>
1,<storyline><storytelling>
4,<translation><footnotes>
0,<citations><quotes>
1,<tropes><comedy>
6,<characters><plot>
5,<description><storytelling>
1,<style><formatting>
6,<creative-writing>
18,<technique><structure><introduction>
20,<creative-writing><world-building><ideas>
4,<pov><queries><synopsis>
2,<editing><short-story><wordcount>
0,<creative-writing>
34,<fiction><characters>
6,<technique><non-fiction><philosophy>
5,<fiction><tropes><cliches>
14,<character-development><storytelling>
0,<sentence-structure>
2,<novel><pov>
0,<characters><plot>
0,<academic-writing>
0,<scientific-publishing><science>
29,<creative-writing><fantasy><antagonist>
2,<organization><ideas><notes><habits>
1,<characters><plot><character-development>
1,<copyright><videogame>
1,<style><novel>
0,<world-building>
6,<creative-writing><fantasy>
9,<narrative><erotica>
2,<creative-writing><description><pov><narrator>
1,<amazon><kdp>
2,<creative-writing><characters><character-development>
0,<characters>
1,<characters><story><videogame>
1,<fantasy><plagiarism><originality>
0,<editing><formatting><ebook><copywriting>
8,<creative-writing><fiction><fantasy>
0,<creative-writing><technique><psychology-of-writing>
4,<creative-writing><character-development><ideas>
1,<creative-writing><dialogue><book>
0,<essay><conventions>
3,<fiction><genre>
2,<novel><genre><wordcount><novella>
2,<creative-writing><novel><dialogue>
1,<creative-writing><novel><glossaries>
3,<creative-writing><characters><character-development><narrator><protagonist>
15,<creative-writing><novel><grammar>
0,<screenwriting>
2,<description><comics>
3,<formatting><book><ebook><printing>
12,<creative-writing><technique><resources>
9,<plot><structure><openings><getting-started>
8,<creative-writing><technique><story><world-building>
0,<creative-writing><characters><description>
0,<creative-writing><characters><technique><language>
0,<characters><character-development><gender>
1,<characters><videogame>
2,<creative-writing><character-development><time-depiction>
3,<creative-writing><novel>
2,<titles><indexing>
5,<pseudonym>
1,<word-choice><world-building>
1,<creative-writing><tenses><time-depiction>
1,<citations>
1,<creative-writing><academic-writing><process>
0,<citations>
18,<characters>
2,<creative-writing><characters><character-development>
11,<characters><character-development><structure><series>
3,<perspective><third-person><flow>
27,<creative-writing><characters><character-development>
2,<grammatical-person><videogame><branching-narrative>
0,<copyright>
0,<structure>
3,<technique><novel><plot><structure>
2,<fiction><characters><motivation>
3,<style><academic-writing><mla>
1,<copyright><plagiarism>
2,<fiction><dialogue><quotes>
2,<psychology-of-writing>
